ID,Title,Content,Excerpt,Date,"Post Type",Permalink,URL,Title,Caption,Description,"Alt Text",URL,_was_shipping_method,_was_shipping_method_conditions,_priority,_dp_original,slide_template,_vc_post_settings,category_sticky_post,sbg_selected_sidebar,sbg_selected_sidebar_replacement,_um_custom_access_settings,_um_accessible,_um_access_redirect2,_um_access_roles,_um_access_redirect,yst_prominent_words_version,Status,Author,Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
18652,"zone8 (Республика Тыва)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-respublika-tyva/,,,,,,,"a:6:{s:14:""shipping_title"";s:43:""Республика Тыва, Россия"";s:13:""shipping_cost"";s:4:""1215"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:20:""RU_Респ Тува"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""!="";s:5:""value"";s:10:""Кызыл"";}}}",1,3230,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-respublika-tyva,,,0,0,0,open,open,2016-03-18
18653,"zone8 (Надым)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-nadym/,,,,,,,"a:6:{s:14:""shipping_title"";s:75:""Ямало-Ненецкого автономный округ, Россия"";s:13:""shipping_cost"";s:3:""990"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:35:""RU_Ямало-Ненецкий АО"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""=="";s:5:""value"";s:10:""Надым"";}}}",1,3233,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-nadym,,,0,0,0,open,open,2016-03-18
18654,"zone8 (Ямало-Ненецкого автономный округ)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-yamalo-nenetskogo-avtonomnyj-okrug/,,,,,,,"a:6:{s:14:""shipping_title"";s:75:""Ямало-Ненецкого автономный округ, Россия"";s:13:""shipping_cost"";s:4:""1485"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:35:""RU_Ямало-Ненецкий АО"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""!="";s:5:""value"";s:10:""Надым"";}}}",1,3234,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-yamalo-nenetskogo-avtonomnyj-okrug,,,0,0,0,open,open,2016-03-18
18655,"zone8 (Нарьян-Мар)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-naryan-mar/,,,,,,,"a:6:{s:14:""shipping_title"";s:62:""Ненецкий автономный округ, Россия"";s:13:""shipping_cost"";s:3:""990"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:24:""RU_Ненецкий АО"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""=="";s:5:""value"";s:19:""Нарьян-Мар"";}}}",1,3235,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-naryan-mar,,,0,0,0,open,open,2016-03-18
18656,"zone8 (Ненецкий автономный округ)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-nenetskij-avtonomnyj-okrug/,,,,,,,"a:6:{s:14:""shipping_title"";s:62:""Ненецкий автономный округ, Россия"";s:13:""shipping_cost"";s:4:""1485"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:24:""RU_Ненецкий АО"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""!="";s:5:""value"";s:19:""Нарьян-Мар"";}}}",1,3236,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-nenetskij-avtonomnyj-okrug,,,0,0,0,open,open,2016-03-18
18657,"zone8 (Назрань)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-nazran/,,,,,,,"a:6:{s:14:""shipping_title"";s:53:""Республика Ингушетия, Россия"";s:13:""shipping_cost"";s:3:""990"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:30:""RU_Респ Ингушетия"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""=="";s:5:""value"";s:14:""Назрань"";}}}",1,3237,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-nazran,,,0,0,0,open,open,2016-03-18
18658,"zone8 (Республика Ингушетия)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-respublika-ingushetiya/,,,,,,,"a:6:{s:14:""shipping_title"";s:53:""Республика Ингушетия, Россия"";s:13:""shipping_cost"";s:4:""1485"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:30:""RU_Респ Ингушетия"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""!="";s:5:""value"";s:14:""Назрань"";}}}",1,3238,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-respublika-ingushetiya,,,0,0,0,open,open,2016-03-18
18659,"zone8 (Новый Уренгой)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-novyj-urengoj/,,,,,,,"a:6:{s:14:""shipping_title"";s:73:""Ямало-Ненецкий автономный округ, Россия"";s:13:""shipping_cost"";s:3:""990"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:35:""RU_Ямало-Ненецкий АО"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""=="";s:5:""value"";s:25:""Новый Уренгой"";}}}",1,3241,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-novyj-urengoj,,,0,0,0,open,open,2016-03-18
18660,"zone8 (Ямало-Ненецкий автономный округ, Россия)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-yamalo-nenetskij-avtonomnyj-okrug-rossiya/,,,,,,,"a:6:{s:14:""shipping_title"";s:73:""Ямало-Ненецкий автономный округ, Россия"";s:13:""shipping_cost"";s:4:""1485"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:35:""RU_Ямало-Ненецкий АО"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""!="";s:5:""value"";s:25:""Новый Уренгой"";}}}",1,3242,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-yamalo-nenetskij-avtonomnyj-okrug-rossiya,,,0,0,0,open,open,2016-03-18
18661,"zone8 (Ноябрьск)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-noyabrsk/,,,,,,,"a:6:{s:14:""shipping_title"";s:73:""Ямало-Ненецкий автономный округ, Россия"";s:13:""shipping_cost"";s:3:""990"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:35:""RU_Ямало-Ненецкий АО"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""=="";s:5:""value"";s:16:""Ноябрьск"";}}}",1,3243,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-noyabrsk,,,0,0,0,open,open,2016-03-18
18662,"zone8 (Ямало-Ненецкий автономный округ, Россия)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-yamalo-nenetskij-avtonomnyj-okrug-rossiya-2/,,,,,,,"a:6:{s:14:""shipping_title"";s:73:""Ямало-Ненецкий автономный округ, Россия"";s:13:""shipping_cost"";s:4:""1485"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:35:""RU_Ямало-Ненецкий АО"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""!="";s:5:""value"";s:16:""Ноябрьск"";}}}",1,3244,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-yamalo-nenetskij-avtonomnyj-okrug-rossiya-2,,,0,0,0,open,open,2016-03-18
18663,"zone8 (Улан-Удэ)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-ulan-ude/,,,,,,,"a:6:{s:14:""shipping_title"";s:49:""Республика Бурятия, Россия"";s:13:""shipping_cost"";s:3:""990"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:26:""RU_Респ Бурятия"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""=="";s:5:""value"";s:15:""Улан-Удэ"";}}}",1,3245,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-ulan-ude,,,0,0,0,open,open,2016-03-18
18664,"zone8 (Республика Бурятия)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-respublika-buryatiya/,,,,,,,"a:6:{s:14:""shipping_title"";s:49:""Республика Бурятия, Россия"";s:13:""shipping_cost"";s:4:""1485"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:26:""RU_Респ Бурятия"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""!="";s:5:""value"";s:15:""Улан-Удэ"";}}}",1,3246,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-respublika-buryatiya,,,0,0,0,open,open,2016-03-18
18665,"zone8 (Хабаровск)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-habarovsk/,,,,,,,"a:6:{s:14:""shipping_title"";s:45:""Хабаровский край, Россия"";s:13:""shipping_cost"";s:3:""990"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:34:""RU_Хабаровский край"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""=="";s:5:""value"";s:18:""Хабаровск"";}}}",1,3247,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-habarovsk,,,0,0,0,open,open,2016-03-18
18666,"zone8 (Хабаровский край)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-habarovskij-kraj/,,,,,,,"a:6:{s:14:""shipping_title"";s:45:""Хабаровский край, Россия"";s:13:""shipping_cost"";s:4:""1485"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:34:""RU_Хабаровский край"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""!="";s:5:""value"";s:18:""Хабаровск"";}}}",1,3248,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-habarovskij-kraj,,,0,0,0,open,open,2016-03-18
18667,"zone10 (Салехард)",,,2016-03-18,was,https://euroroaming.ru/was/zone10-salehard/,,,,,,,"a:6:{s:14:""shipping_title"";s:75:""Ямало-Ненецкого автономный округ, Россия"";s:13:""shipping_cost"";s:4:""1050"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:35:""RU_Ямало-Ненецкий АО"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""=="";s:5:""value"";s:16:""Салехард"";}}}",1,3249,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone10-salehard,,,0,0,0,open,open,2016-03-18
18668,"zone10 (Ямало-Ненецкого автономный округ)",,,2016-03-18,was,https://euroroaming.ru/was/zone10-yamalo-nenetskogo-avtonomnyj-okrug/,,,,,,,"a:6:{s:14:""shipping_title"";s:75:""Ямало-Ненецкого автономный округ, Россия"";s:13:""shipping_cost"";s:4:""1725"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:35:""RU_Ямало-Ненецкий АО"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""!="";s:5:""value"";s:16:""Салехард"";}}}",1,3250,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone10-yamalo-nenetskogo-avtonomnyj-okrug,,,0,0,0,open,open,2016-03-18
18669,"zone10 (Южно-Сахалинск)",,,2016-03-18,was,https://euroroaming.ru/was/zone10-yuzhno-sahalinsk/,,,,,,,"a:6:{s:14:""shipping_title"";s:51:""Сахалинская область, Россия"";s:13:""shipping_cost"";s:4:""1150"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:32:""RU_Сахалинская обл"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""=="";s:5:""value"";s:27:""Южно-Сахалинск"";}}}",1,3251,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone10-yuzhno-sahalinsk,,,0,0,0,open,open,2016-03-18
18670,"zone10 (Сахалинская область)",,,2016-03-18,was,https://euroroaming.ru/was/zone10-sahalinskaya-oblast/,,,,,,,"a:6:{s:14:""shipping_title"";s:51:""Сахалинская область, Россия"";s:13:""shipping_cost"";s:4:""1725"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:32:""RU_Сахалинская обл"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""!="";s:5:""value"";s:27:""Южно-Сахалинск"";}}}",1,3252,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone10-sahalinskaya-oblast,,,0,0,0,open,open,2016-03-18
18671,"zone8 (Чита)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-chita/,,,,,,,"a:6:{s:14:""shipping_title"";s:49:""Забайкальский край, Россия"";s:13:""shipping_cost"";s:3:""990"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:38:""RU_Забайкальский край"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""=="";s:5:""value"";s:8:""Чита"";}}}",1,3255,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-chita,,,0,0,0,open,open,2016-03-18
18672,"zone8 (Чита)",,,2016-03-18,was,https://euroroaming.ru/was/zone8-chita-2/,,,,,,,"a:6:{s:14:""shipping_title"";s:49:""Забайкальский край, Россия"";s:13:""shipping_cost"";s:4:""1485"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:1;a:3:{i:1998596183;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:1626916821;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:38:""RU_Забайкальский край"";}i:2033857824;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""!="";s:5:""value"";s:8:""Чита"";}}}",1,3256,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,zone8-chita-2,,,0,0,0,open,open,2016-03-18
19615,zone(Москва/Москва),,,2016-04-06,was,https://euroroaming.ru/was/zone-moskva-moskva/,,,,,,,"a:6:{s:14:""shipping_title"";s:12:""Москва"";s:13:""shipping_cost"";s:3:""300"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:7:""taxable"";}","a:1:{i:0;a:3:{i:1944358707;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:988266415;a:3:{s:9:""condition"";s:5:""state"";s:8:""operator"";s:2:""=="";s:5:""value"";s:30:""RU_Московская обл"";}i:884640789;a:3:{s:9:""condition"";s:8:""subtotal"";s:8:""operator"";s:2:""=="";s:5:""value"";s:12:""Москва"";}}}",1,,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",0,,,0,0,,"a:1:{i:0;s:1:""0"";}",,,publish,1,zone-moskva-moskva,,,0,0,0,closed,closed,2016-04-06
27442,Беларусь,,,2016-08-01,was,https://euroroaming.ru/was/belarus/,,,,,,,"a:6:{s:14:""shipping_title"";s:28:""Минск, Беларусь"";s:13:""shipping_cost"";s:3:""800"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:11:""not_taxable"";}","a:1:{i:0;a:2:{i:1956373716;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""BY"";}i:1530119229;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""=="";s:5:""value"";s:10:""Минск"";}}}",1,,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",0,"a:1:{i:0;s:1:""0"";}","a:1:{i:0;s:15:""Default Sidebar"";}",,,,,,,publish,312,belarus,,,0,0,0,closed,closed,2016-08-01
27550,"Беларусь регионы",,,2016-08-02,was,https://euroroaming.ru/was/belarus-regiony/,,,,,,,"a:6:{s:14:""shipping_title"";s:0:"""";s:13:""shipping_cost"";s:4:""1000"";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:7:""taxable"";}","a:1:{i:0;a:2:{i:483180892;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""BY"";}i:1940008923;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""!="";s:5:""value"";s:10:""Минск"";}}}",1,,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",0,"a:1:{i:0;s:1:""0"";}","a:1:{i:0;s:15:""Default Sidebar"";}",,,,,,,publish,312,belarus-regiony,,,0,0,0,closed,closed,2016-08-02
39692,empty,,,2017-01-25,was,https://euroroaming.ru/was/empty/,,,,,,,"a:6:{s:14:""shipping_title"";s:34:""Заполните все поля"";s:13:""shipping_cost"";s:0:"""";s:12:""handling_fee"";s:0:"""";s:13:""cost_per_item"";s:0:"""";s:15:""cost_per_weight"";s:0:"""";s:3:""tax"";s:7:""taxable"";}","a:1:{i:0;a:2:{i:1617469441;a:3:{s:9:""condition"";s:7:""country"";s:8:""operator"";s:2:""=="";s:5:""value"";s:2:""RU"";}i:587468070;a:3:{s:9:""condition"";s:4:""city"";s:8:""operator"";s:2:""=="";s:5:""value"";s:0:"""";}}}",,,default,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,publish,312,empty,,,0,0,0,closed,closed,2017-01-25
